fuel_purchase_id,trip_id,truck_id,driver_id,purchase_date,location_city,location_state,gallons,price_per_gallon,total_cost,fuel_card_number
FUEL00191899,TRIP00040046,TRK00089,DRV00038,2023-05-31 08:00:00,Oklahoma City,AZ,50.7,4.354,220.75,FC384916
FUEL00191900,TRIP00039801,TRK00063,DRV00130,2023-05-28 11:00:00,Dallas,NC,144.3,4.344,626.84,FC381548
FUEL00191901,TRIP00072908,TRK00120,DRV00036,2024-07-25 23:00:00,Indianapolis,PA,145.0,3.522,510.69,FC580198
FUEL00191902,TRIP00007719,TRK00083,DRV00149,2022-04-10 04:00:00,Salt Lake City,CA,73.9,4.32,319.25,FC944228
FUEL00191903,TRIP00018711,TRK00072,DRV00062,2022-08-28 07:00:00,Denver,NC,54.2,4.63,250.95,FC554453
FUEL00191904,TRIP00011882,,DRV00070,2022-06-03 22:00:00,Salt Lake City,MI,140.9,3.545,499.49,FC302031
FUEL00191905,TRIP00084766,TRK00006,DRV00035,2024-12-24 03:00:00,Memphis,IL,87.7,4.079,357.73,FC890616
FUEL00191906,TRIP00023022,TRK00048,,2022-10-22 07:00:00,Philadelphia,NC,144.1,3.815,549.74,FC242436
FUEL00191907,TRIP00051978,TRK00085,DRV00084,2023-10-31 12:00:00,New York,GA,98.1,3.325,326.18,FC668330
FUEL00191908,TRIP00006487,TRK00061,DRV00145,2022-03-27 07:00:00,Atlanta,MN,186.7,4.213,786.57,FC455091
FUEL00191909,TRIP00009603,TRK00095,DRV00066,2022-05-06 15:00:00,Atlanta,WI,134.0,4.163,557.84,FC608933
FUEL00191910,TRIP00084395,TRK00050,DRV00088,2024-12-18 11:00:00,Memphis,WI,107.7,3.781,407.21,FC287088
FUEL00191911,TRIP00044343,TRK00064,DRV00118,2023-07-25 01:00:00,Phoenix,TX,115.3,3.52,405.86,FC351965
FUEL00191912,TRIP00079906,TRK00009,DRV00005,2024-10-22 23:00:00,Atlanta,TX,70.4,3.247,228.59,FC143761
FUEL00191913,TRIP00054424,TRK00013,DRV00110,2023-11-30 18:00:00,Philadelphia,OH,82.6,3.942,325.61,FC669798
FUEL00191914,TRIP00077712,TRK00019,DRV00133,2024-09-24 13:00:00,Phoenix,MO,126.7,3.673,465.37,FC583253
FUEL00191915,TRIP00052766,TRK00065,DRV00071,2023-11-12 06:00:00,Kansas City,IN,155.1,4.048,627.84,FC437207
FUEL00191916,TRIP00068249,TRK00064,DRV00092,2024-05-28 13:00:00,Charlotte,NY,157.0,3.568,560.18,FC370645
FUEL00191917,TRIP00069109,TRK00105,DRV00117,2024-06-07 21:00:00,Miami,CA,109.0,3.492,380.63,FC789504
FUEL00191918,TRIP00021251,TRK00083,DRV00032,2022-10-01 15:00:00,Milwaukee,IN,91.4,4.547,415.6,FC984901
FUEL00191919,TRIP00034185,TRK00065,DRV00099,2023-03-16 23:00:00,Memphis,UT,175.8,3.683,647.47,FC484948
FUEL00191920,TRIP00004590,TRK00049,DRV00126,2022-02-28 02:00:00,Memphis,TX,171.0,4.02,687.42,FC748556
FUEL00191921,TRIP00039211,TRK00049,DRV00107,2023-05-20 21:00:00,Portland,MO,93.4,3.751,350.34,FC504242
FUEL00191922,TRIP00073928,TRK00120,DRV00001,2024-08-08 05:00:00,Atlanta,WI,173.9,3.542,615.95,FC664935
FUEL00191923,TRIP00063863,TRK00048,DRV00019,2024-04-02 16:00:00,Las Vegas,PA,66.4,3.973,263.81,FC125275
FUEL00191924,TRIP00085096,TRK00024,DRV00084,2024-12-28 23:00:00,Phoenix,IL,162.4,3.303,536.41,FC324110
FUEL00191925,TRIP00065254,TRK00093,DRV00079,2024-04-20 18:00:00,Houston,AZ,61.1,3.359,205.23,FC460373
FUEL00191926,TRIP00036866,TRK00061,DRV00109,2023-04-19 03:00:00,Phoenix,TN,135.5,4.399,596.06,FC430021
FUEL00191927,TRIP00025382,TRK00035,DRV00095,2022-11-21 15:00:00,Portland,IL,106.4,4.291,456.56,FC110871
FUEL00191928,TRIP00016234,TRK00031,DRV00089,2022-07-29 18:00:00,Atlanta,CO,60.5,3.434,207.76,FC158376
FUEL00191929,TRIP00016161,TRK00079,DRV00125,2022-07-27 08:00:00,Memphis,UT,83.2,4.122,342.95,FC919493
FUEL00191930,TRIP00067520,TRK00038,DRV00029,2024-05-17 02:00:00,Kansas City,AZ,181.4,3.402,617.12,FC976632
FUEL00191931,TRIP00082414,TRK00082,DRV00097,2024-11-23 22:00:00,Atlanta,IN,152.7,3.615,552.01,FC672052
FUEL00191932,TRIP00062557,TRK00096,DRV00075,2024-03-16 10:00:00,Minneapolis,IN,94.4,3.317,313.12,FC695432
FUEL00191933,TRIP00014916,TRK00061,DRV00143,2022-07-12 05:00:00,Omaha,UT,86.8,4.341,376.8,FC951798
FUEL00191934,TRIP00079350,TRK00107,DRV00028,2024-10-15 01:00:00,Omaha,TN,138.5,4.088,566.19,FC707358
FUEL00191935,TRIP00026890,TRK00039,,2022-12-10 20:00:00,Los Angeles,OH,109.9,4.342,477.19,FC765708
FUEL00191936,TRIP00058639,TRK00072,DRV00085,2024-01-26 22:00:00,Las Vegas,WI,124.6,3.443,429.0,FC490184
FUEL00191937,TRIP00029869,TRK00113,DRV00070,2023-01-18 14:00:00,Portland,CO,181.0,4.007,725.27,FC512161
FUEL00191938,TRIP00013686,TRK00039,DRV00002,2022-06-25 10:00:00,Miami,UT,178.1,4.438,790.41,FC623380
FUEL00191939,TRIP00018499,TRK00057,DRV00098,2022-08-26 12:00:00,Los Angeles,UT,104.0,4.137,430.25,FC425157
FUEL00191940,TRIP00046871,TRK00013,DRV00125,2023-08-27 10:00:00,Los Angeles,IN,176.2,3.799,669.38,FC575265
FUEL00191941,TRIP00050136,TRK00004,DRV00132,2023-10-08 10:00:00,Indianapolis,TX,128.6,4.114,529.06,FC259900
FUEL00191942,TRIP00081195,TRK00113,DRV00109,2024-11-08 17:00:00,Milwaukee,WA,141.8,3.842,544.8,FC740991
FUEL00191943,TRIP00003422,TRK00099,DRV00014,2022-02-14 18:00:00,Seattle,TX,109.5,4.88,534.36,FC319088
FUEL00191944,TRIP00041656,TRK00082,DRV00026,2023-06-19 18:00:00,Indianapolis,TN,179.4,3.936,706.12,FC800026
FUEL00191945,TRIP00009455,TRK00082,DRV00109,2022-05-04 10:00:00,Atlanta,IL,187.5,4.136,775.5,FC739541
FUEL00191946,TRIP00032002,TRK00090,DRV00102,2023-02-15 02:00:00,Milwaukee,UT,177.0,3.41,603.57,FC969022
FUEL00191947,TRIP00005348,TRK00116,DRV00098,2022-03-09 15:00:00,Atlanta,AZ,142.3,4.143,589.55,FC396365
FUEL00191948,TRIP00037948,,DRV00130,2023-05-01 07:00:00,Nashville,AZ,86.5,3.727,322.39,FC211789
FUEL00191949,TRIP00078795,TRK00035,DRV00138,2024-10-09 15:00:00,Houston,GA,157.0,3.517,552.17,FC834070
FUEL00191950,TRIP00051510,TRK00004,DRV00028,2023-10-24 20:00:00,Dallas,UT,119.6,4.076,487.49,FC174923
FUEL00191951,TRIP00032623,TRK00067,DRV00035,2023-02-23 21:00:00,Nashville,MI,165.5,3.976,658.03,FC213945
FUEL00191952,TRIP00069236,TRK00116,DRV00097,2024-06-07 21:00:00,Phoenix,NC,51.3,3.66,187.76,FC576559
FUEL00191953,TRIP00079691,TRK00029,DRV00061,2024-10-19 06:00:00,Philadelphia,OR,74.1,3.159,234.08,FC760418
FUEL00191954,TRIP00016915,TRK00024,DRV00014,2022-08-07 00:00:00,Seattle,OH,77.7,4.121,320.2,FC108574
FUEL00191955,TRIP00011138,TRK00072,DRV00109,2022-05-25 00:00:00,Indianapolis,CA,88.4,3.762,332.56,FC303597
FUEL00191956,TRIP00063229,TRK00053,DRV00081,2024-03-23 16:00:00,Oklahoma City,IL,101.5,3.269,331.8,FC109534
FUEL00191957,TRIP00031128,TRK00110,DRV00056,2023-02-02 20:00:00,Memphis,TX,61.0,3.289,200.63,FC314529
FUEL00191958,TRIP00026138,TRK00014,DRV00110,2022-12-01 12:00:00,Seattle,MO,57.9,4.791,277.4,FC957814
FUEL00191959,TRIP00037632,TRK00002,DRV00059,2023-04-28 06:00:00,Atlanta,UT,166.2,3.527,586.19,FC355666
FUEL00191960,TRIP00082197,TRK00067,DRV00099,2024-11-20 00:00:00,Columbus,MI,94.5,3.567,337.08,FC635107
FUEL00191961,TRIP00013361,TRK00019,DRV00134,2022-06-20 06:00:00,Charlotte,AZ,112.4,3.464,389.35,FC473297
FUEL00191962,TRIP00030672,TRK00008,DRV00079,2023-01-28 15:00:00,Detroit,NE,176.2,3.856,679.43,FC565539
FUEL00191963,TRIP00069091,TRK00068,DRV00129,2024-06-07 11:00:00,Atlanta,MO,100.9,3.595,362.74,FC435599
FUEL00191964,TRIP00035630,TRK00089,DRV00005,2023-04-01 07:00:00,Nashville,IL,105.6,3.438,363.05,FC883331
FUEL00191965,TRIP00041522,TRK00062,,2023-06-18 20:00:00,Houston,MN,119.5,3.347,399.97,FC425124
FUEL00191966,TRIP00063567,TRK00058,DRV00047,2024-03-30 23:00:00,Chicago,NV,143.5,3.535,507.27,FC638228
FUEL00191967,TRIP00027626,TRK00024,DRV00094,2022-12-20 08:00:00,Miami,MI,120.8,4.665,563.53,FC112935
FUEL00191968,TRIP00061202,TRK00015,DRV00123,2024-02-29 12:00:00,Charlotte,NY,53.3,3.752,199.98,FC181063
FUEL00191969,TRIP00037310,TRK00114,DRV00049,2023-04-24 18:00:00,Kansas City,CO,53.8,4.223,227.2,FC712625
FUEL00191970,TRIP00004867,TRK00012,DRV00103,2022-03-03 15:00:00,Charlotte,MI,185.3,3.804,704.88,FC424480
FUEL00191971,TRIP00021115,TRK00029,DRV00039,2022-09-27 06:00:00,Detroit,IL,54.1,4.423,239.28,FC877317
FUEL00191972,TRIP00021800,TRK00089,DRV00059,2022-10-07 04:00:00,Kansas City,MN,164.1,4.278,702.02,FC724335
FUEL00191973,TRIP00015958,TRK00105,DRV00144,2022-07-25 04:00:00,Dallas,OH,189.0,4.071,769.42,FC775272
FUEL00191974,TRIP00024612,TRK00089,DRV00092,2022-11-12 17:00:00,Detroit,MN,152.0,4.104,623.81,FC285418
FUEL00191975,TRIP00074507,TRK00007,DRV00041,2024-08-14 16:00:00,Indianapolis,OH,73.5,3.703,272.17,FC621529
FUEL00191976,TRIP00062665,TRK00113,DRV00039,2024-03-18 17:00:00,Kansas City,MI,69.5,3.89,270.36,FC761762
FUEL00191977,TRIP00076255,TRK00030,DRV00015,2024-09-07 11:00:00,Portland,TX,88.2,3.921,345.83,FC510914
FUEL00191978,TRIP00084785,TRK00084,DRV00094,2024-12-24 23:00:00,Detroit,TN,59.4,3.835,227.8,FC533511
FUEL00191979,TRIP00037140,TRK00057,DRV00074,2023-04-22 15:00:00,Houston,OR,113.5,3.891,441.63,FC765291
FUEL00191980,TRIP00046719,TRK00048,DRV00006,2023-08-24 18:00:00,Atlanta,AZ,66.3,3.263,216.34,FC461146
FUEL00191981,TRIP00030094,TRK00107,DRV00066,2023-01-21 11:00:00,New York,NV,140.5,3.855,541.63,FC447756
FUEL00191982,TRIP00064594,TRK00010,DRV00017,2024-04-11 16:00:00,Miami,WA,154.6,3.157,488.07,FC351931
FUEL00191983,TRIP00082155,TRK00110,DRV00035,2024-11-19 12:00:00,Milwaukee,TN,124.2,3.679,456.93,FC876882
FUEL00191984,TRIP00072636,TRK00076,DRV00121,2024-07-21 17:00:00,Indianapolis,FL,145.9,3.425,499.71,FC115062
FUEL00191985,TRIP00066942,TRK00049,DRV00061,2024-05-10 08:00:00,Detroit,OR,79.7,3.564,284.05,FC308170
FUEL00191986,TRIP00051321,TRK00044,DRV00090,2023-10-23 20:00:00,Las Vegas,MN,79.3,3.859,306.02,FC254242
FUEL00191987,TRIP00029315,TRK00099,DRV00024,2023-01-11 21:00:00,Salt Lake City,OK,103.3,3.536,365.27,FC980829
FUEL00191988,TRIP00038882,TRK00111,DRV00013,2023-05-16 23:00:00,Miami,NY,110.9,4.147,459.9,FC585695
FUEL00191989,TRIP00085387,TRK00099,DRV00017,2024-12-31 16:00:00,Nashville,TX,112.4,3.876,435.66,FC212056
FUEL00191990,TRIP00013467,TRK00010,DRV00088,2022-06-22 21:00:00,Omaha,NV,169.3,4.356,737.47,FC493158
FUEL00191991,TRIP00055562,TRK00111,DRV00075,2023-12-16 14:00:00,Chicago,IL,165.3,3.302,545.82,FC292040
FUEL00191992,TRIP00049385,TRK00038,DRV00126,2023-09-30 00:00:00,Phoenix,GA,65.3,4.174,272.56,FC214025
FUEL00191993,TRIP00046398,TRK00057,DRV00054,2023-08-19 06:00:00,Chicago,NV,110.4,3.698,408.26,FC722450
FUEL00191994,TRIP00038362,TRK00097,DRV00084,2023-05-09 22:00:00,Oklahoma City,NV,108.8,4.125,448.8,FC502760
FUEL00191995,TRIP00073423,TRK00072,DRV00023,2024-08-01 13:00:00,Seattle,NE,171.7,4.101,704.14,FC273131
FUEL00191996,TRIP00029289,TRK00038,DRV00088,2023-01-11 09:00:00,Miami,CA,198.7,3.693,733.8,FC205144
FUEL00191997,TRIP00084273,TRK00019,DRV00014,2024-12-18 23:00:00,Nashville,OR,163.8,3.901,638.98,FC579058
FUEL00191998,TRIP00037470,TRK00095,DRV00112,2023-04-25 09:00:00,Los Angeles,NE,175.7,3.324,584.03,FC574172
FUEL00191999,TRIP00003831,TRK00044,DRV00095,2022-02-20 04:00:00,Portland,PA,100.8,4.746,478.4,FC881063
FUEL00192000,TRIP00005564,TRK00068,DRV00002,2022-03-14 22:00:00,Philadelphia,PA,70.5,3.82,269.31,FC658395
FUEL00192001,TRIP00009632,TRK00106,DRV00128,2022-05-04 04:00:00,Phoenix,IL,58.1,3.886,225.78,FC581642
FUEL00192002,TRIP00042220,TRK00061,DRV00129,2023-06-29 00:00:00,Houston,MN,173.9,4.357,757.68,FC817740
FUEL00192003,TRIP00081984,TRK00024,DRV00129,2024-11-18 20:00:00,New York,TN,182.1,3.973,723.48,FC560501
FUEL00192004,TRIP00071591,TRK00024,DRV00056,2024-07-08 08:00:00,Denver,NC,196.3,3.32,651.72,FC357200
FUEL00192005,TRIP00031788,TRK00014,DRV00053,2023-02-11 00:00:00,Atlanta,MN,192.0,3.522,676.22,FC420834
FUEL00192006,TRIP00080708,TRK00071,DRV00019,2024-11-01 04:00:00,New York,NV,69.4,3.445,239.08,FC642148
FUEL00192007,TRIP00025693,TRK00059,DRV00142,2022-11-24 10:00:00,Indianapolis,FL,158.4,3.408,539.83,FC106418
FUEL00192008,TRIP00078883,TRK00099,DRV00109,2024-10-09 05:00:00,Charlotte,MN,60.3,3.248,195.85,FC679986
FUEL00192009,TRIP00011765,TRK00035,DRV00002,2022-06-02 21:00:00,Omaha,IL,123.3,4.208,518.85,FC689371
FUEL00192010,TRIP00042753,TRK00026,DRV00016,2023-07-05 20:00:00,Houston,UT,129.2,4.398,568.22,FC121593
FUEL00192011,TRIP00029062,TRK00098,DRV00003,2023-01-08 06:00:00,Houston,CA,199.5,3.98,794.01,FC778565
FUEL00192012,TRIP00076873,TRK00060,DRV00022,2024-09-13 20:00:00,Phoenix,NC,65.7,3.633,238.69,FC375084
FUEL00192013,TRIP00031104,TRK00092,DRV00119,2023-02-02 10:00:00,Denver,WA,190.7,3.972,757.46,FC877002
FUEL00192014,TRIP00039671,TRK00008,DRV00044,2023-05-24 02:00:00,Oklahoma City,NC,164.6,3.723,612.81,FC446992
FUEL00192015,TRIP00015654,TRK00049,DRV00110,2022-07-22 15:00:00,Nashville,OH,52.4,3.57,187.07,FC301854
FUEL00192016,TRIP00045693,TRK00057,DRV00130,2023-08-11 21:00:00,Chicago,OH,98.0,4.317,423.07,FC122407
FUEL00192017,TRIP00044508,TRK00083,DRV00133,2023-07-26 05:00:00,Columbus,OH,71.0,3.902,277.04,FC342773
FUEL00192018,TRIP00073195,TRK00039,DRV00110,2024-07-30 10:00:00,Miami,OK,164.8,3.551,585.2,FC865132
FUEL00192019,TRIP00010005,TRK00093,DRV00022,2022-05-08 19:00:00,Houston,NY,58.2,3.919,228.09,FC589079
FUEL00192020,TRIP00053277,TRK00078,DRV00132,2023-11-16 03:00:00,Dallas,AZ,125.0,4.073,509.13,FC926592
FUEL00192021,TRIP00075010,,DRV00005,2024-08-21 01:00:00,Denver,GA,71.1,3.629,258.02,FC953112
FUEL00192022,TRIP00051733,TRK00062,DRV00128,2023-10-27 18:00:00,Detroit,CA,63.1,4.06,256.19,FC888065
FUEL00192023,TRIP00006603,TRK00016,DRV00108,2022-03-26 05:00:00,New York,TN,86.0,4.694,403.68,FC904712
FUEL00192024,TRIP00019352,TRK00090,DRV00080,2022-09-05 06:00:00,Denver,NC,95.4,3.481,332.09,FC843840
FUEL00192025,TRIP00033275,TRK00010,DRV00134,2023-03-02 14:00:00,Memphis,IN,108.1,4.289,463.64,FC766245
FUEL00192026,TRIP00037530,TRK00092,DRV00134,2023-04-26 21:00:00,New York,AZ,86.0,3.641,313.13,FC516748
FUEL00192027,TRIP00039050,TRK00053,DRV00080,2023-05-18 00:00:00,Charlotte,NC,61.0,3.633,221.61,FC633882
FUEL00192028,TRIP00056991,TRK00038,DRV00117,2024-01-06 10:00:00,Dallas,OK,91.3,4.089,373.33,FC718279
FUEL00192029,TRIP00020811,TRK00098,DRV00081,2022-09-23 00:00:00,Kansas City,TX,170.9,4.232,723.25,FC355214
FUEL00192030,TRIP00078355,TRK00024,DRV00066,2024-10-02 23:00:00,Minneapolis,TN,194.9,4.126,804.16,FC600492
FUEL00192031,TRIP00067870,TRK00030,DRV00005,2024-05-21 13:00:00,Milwaukee,MN,132.1,4.042,533.95,FC984984
FUEL00192032,TRIP00005245,TRK00053,DRV00127,2022-03-08 12:00:00,Dallas,IN,154.0,3.729,574.27,FC148344
FUEL00192033,TRIP00031182,TRK00041,DRV00123,2023-02-05 21:00:00,Milwaukee,NY,102.6,3.822,392.14,FC164954
FUEL00192034,TRIP00080478,TRK00069,DRV00071,2024-10-28 22:00:00,Salt Lake City,OK,55.8,3.791,211.54,FC210949
FUEL00192035,TRIP00079486,TRK00115,DRV00092,2024-10-18 15:00:00,Detroit,FL,193.5,3.174,614.17,FC157769
FUEL00192036,TRIP00067746,TRK00002,DRV00054,2024-05-20 04:00:00,Chicago,AZ,190.1,3.503,665.92,FC256985
FUEL00192037,TRIP00063465,TRK00112,DRV00029,2024-03-28 17:00:00,Salt Lake City,NE,173.8,4.002,695.55,FC664892
FUEL00192038,TRIP00074957,TRK00014,DRV00059,2024-08-22 15:00:00,Oklahoma City,IN,152.4,3.712,565.71,FC316580
FUEL00192039,TRIP00070354,TRK00015,DRV00114,2024-06-23 14:00:00,Chicago,IL,98.2,3.929,385.83,FC793948
FUEL00192040,TRIP00060271,TRK00053,DRV00060,2024-02-15 16:00:00,Denver,MN,94.5,3.616,341.71,FC593158
FUEL00192041,TRIP00049200,TRK00095,DRV00005,2023-09-24 06:00:00,Omaha,WI,97.9,3.86,377.89,FC423695
FUEL00192042,TRIP00040418,TRK00110,DRV00025,2023-06-03 01:00:00,Charlotte,TN,140.3,4.22,592.07,FC972617
FUEL00192043,TRIP00018208,TRK00023,DRV00087,2022-08-20 08:00:00,Las Vegas,OH,193.7,4.575,886.18,FC101965
FUEL00192044,TRIP00077930,TRK00053,DRV00077,2024-09-28 18:00:00,Oklahoma City,OH,123.1,3.592,442.18,FC107807
FUEL00192045,TRIP00022651,TRK00093,DRV00054,2022-10-18 05:00:00,New York,WA,128.4,3.921,503.46,FC622288
FUEL00192046,TRIP00002456,TRK00076,DRV00050,2022-02-01 10:00:00,Houston,MO,97.6,3.93,383.57,FC872024
FUEL00192047,TRIP00032803,TRK00083,DRV00003,2023-02-27 00:00:00,Chicago,TN,167.6,3.491,585.09,FC112163
FUEL00192048,TRIP00001790,TRK00101,DRV00064,2022-01-23 23:00:00,Charlotte,CA,163.0,4.621,753.22,FC798550
FUEL00192049,TRIP00016776,TRK00026,DRV00015,2022-08-03 08:00:00,Charlotte,MI,185.9,4.806,893.44,FC876460
FUEL00192050,TRIP00019866,TRK00093,DRV00129,2022-09-13 09:00:00,Denver,NV,62.0,4.873,302.13,FC635812
FUEL00192051,TRIP00018454,TRK00063,DRV00129,2022-08-24 07:00:00,Omaha,OH,60.7,4.947,300.28,FC156073
FUEL00192052,TRIP00032616,TRK00011,DRV00107,2023-02-22 01:00:00,Oklahoma City,IN,139.8,3.922,548.3,FC283872
FUEL00192053,TRIP00065429,TRK00030,DRV00108,2024-04-22 16:00:00,Portland,MI,83.5,3.931,328.24,FC259421
FUEL00192054,TRIP00000531,TRK00097,DRV00002,2022-01-07 09:00:00,Indianapolis,WA,51.5,3.817,196.58,FC470254
FUEL00192055,TRIP00033431,TRK00116,DRV00126,2023-03-04 23:00:00,Atlanta,OR,154.6,4.155,642.36,FC668976
FUEL00192056,TRIP00003056,TRK00012,DRV00014,2022-02-10 08:00:00,Indianapolis,TX,156.7,4.721,739.78,FC795973
FUEL00192057,TRIP00028404,TRK00085,DRV00148,2022-12-30 14:00:00,Milwaukee,NC,110.7,3.412,377.71,FC812754
FUEL00192058,TRIP00079787,TRK00018,DRV00114,2024-10-22 03:00:00,Salt Lake City,CO,54.3,4.106,222.96,FC979929
FUEL00192059,TRIP00077978,TRK00007,DRV00113,2024-09-29 09:00:00,Indianapolis,MO,116.9,3.286,384.13,FC911979
FUEL00192060,TRIP00056791,TRK00001,DRV00022,2024-01-01 15:00:00,Atlanta,NV,101.2,3.843,388.91,FC415887
FUEL00192061,TRIP00034693,TRK00096,DRV00074,2023-03-20 12:00:00,Los Angeles,OR,53.4,3.755,200.52,FC672308
FUEL00192062,TRIP00030675,TRK00114,DRV00025,2023-01-27 05:00:00,Chicago,MI,85.0,3.561,302.69,FC909453
FUEL00192063,TRIP00007374,TRK00035,DRV00033,2022-04-05 10:00:00,Atlanta,WI,167.5,4.668,781.89,FC900040
FUEL00192064,TRIP00015042,TRK00010,DRV00109,2022-07-14 14:00:00,Houston,OH,64.7,4.449,287.85,FC871575
FUEL00192065,TRIP00084723,TRK00080,DRV00146,2024-12-22 07:00:00,Philadelphia,NC,141.2,4.074,575.25,FC919985
FUEL00192066,TRIP00058442,TRK00106,DRV00079,2024-01-24 07:00:00,Oklahoma City,NE,179.8,3.439,618.33,FC757368
FUEL00192067,TRIP00049448,TRK00096,DRV00101,2023-09-30 16:00:00,Omaha,TX,190.1,3.941,749.18,FC301846
FUEL00192068,TRIP00075199,TRK00095,DRV00112,2024-08-23 06:00:00,Indianapolis,TX,118.3,3.255,385.07,FC829812
FUEL00192069,TRIP00017385,TRK00051,DRV00143,2022-08-12 22:00:00,Kansas City,NV,166.1,4.409,732.33,FC526891
FUEL00192070,TRIP00054932,TRK00095,DRV00100,2023-12-09 05:00:00,Houston,MO,89.1,3.891,346.69,FC574832
FUEL00192071,TRIP00008385,TRK00095,DRV00148,2022-04-18 10:00:00,Indianapolis,CA,132.7,4.942,655.8,FC714225
FUEL00192072,TRIP00048080,,DRV00112,2023-09-11 11:00:00,Las Vegas,WI,102.4,3.392,347.34,FC172342
FUEL00192073,TRIP00016251,TRK00015,DRV00100,2022-07-30 00:00:00,Memphis,PA,117.5,3.903,458.6,FC315455
FUEL00192074,TRIP00066265,,DRV00138,2024-05-02 19:00:00,Houston,OH,114.6,3.915,448.66,FC248927
FUEL00192075,TRIP00010414,TRK00110,DRV00063,2022-05-16 21:00:00,Columbus,FL,101.9,3.804,387.63,FC386526
FUEL00192076,TRIP00018273,TRK00093,DRV00087,2022-08-21 12:00:00,Memphis,CO,117.7,4.12,484.92,FC599259
FUEL00192077,TRIP00065820,TRK00016,DRV00132,2024-04-26 08:00:00,Detroit,PA,115.7,3.963,458.52,FC275078
FUEL00192078,TRIP00042503,TRK00060,DRV00138,2023-06-30 18:00:00,Nashville,GA,149.1,3.918,584.17,FC623480
FUEL00192079,TRIP00048733,TRK00014,DRV00066,2023-09-20 17:00:00,Salt Lake City,UT,145.5,3.834,557.85,FC136507
FUEL00192080,TRIP00047019,TRK00062,DRV00060,2023-08-27 07:00:00,Nashville,NC,162.8,3.529,574.52,FC577474
FUEL00192081,TRIP00041621,TRK00103,DRV00105,2023-06-18 03:00:00,Chicago,FL,119.6,3.265,390.49,FC896940
FUEL00192082,TRIP00067099,TRK00058,DRV00028,2024-05-13 01:00:00,Los Angeles,GA,154.3,4.125,636.49,FC189436
FUEL00192083,TRIP00082359,TRK00110,DRV00122,2024-11-21 20:00:00,Detroit,OR,114.0,3.767,429.44,FC973728
FUEL00192084,TRIP00077244,TRK00016,DRV00142,2024-09-19 18:00:00,Las Vegas,WA,121.8,3.326,405.11,FC163872
FUEL00192085,TRIP00070323,TRK00097,DRV00079,2024-06-22 06:00:00,Atlanta,AZ,56.9,3.641,207.17,FC654120
FUEL00192086,TRIP00055547,TRK00082,DRV00039,2023-12-16 06:00:00,Minneapolis,WA,146.4,4.352,637.13,FC790939
FUEL00192087,TRIP00024220,TRK00048,DRV00012,2022-11-05 01:00:00,Seattle,TN,61.9,4.367,270.32,FC774560
FUEL00192088,TRIP00082265,TRK00116,DRV00078,2024-11-20 12:00:00,Memphis,IN,149.4,3.579,534.7,FC127180
FUEL00192089,TRIP00032836,TRK00030,DRV00009,2023-02-24 00:00:00,Milwaukee,OR,126.9,4.263,540.97,FC328006
FUEL00192090,TRIP00040622,TRK00092,DRV00020,2023-06-08 18:00:00,Philadelphia,CO,197.2,3.301,650.96,FC346459
FUEL00192091,TRIP00062052,TRK00112,DRV00150,2024-03-09 23:00:00,Portland,IN,115.8,4.069,471.19,FC126265
FUEL00192092,TRIP00039563,TRK00007,DRV00025,2023-05-24 20:00:00,Philadelphia,NV,135.9,4.143,563.03,FC382482
FUEL00192093,TRIP00046591,TRK00082,DRV00081,2023-08-22 07:00:00,Memphis,NY,74.4,3.714,276.32,FC463627
FUEL00192094,TRIP00051551,TRK00018,DRV00083,2023-10-26 09:00:00,Nashville,IN,156.8,4.233,663.73,FC891389
FUEL00192095,TRIP00045831,TRK00001,DRV00026,2023-08-13 02:00:00,Denver,PA,172.9,3.627,627.11,FC534727
FUEL00192096,TRIP00032677,TRK00029,DRV00081,2023-02-24 06:00:00,Kansas City,OK,98.5,3.397,334.6,FC728817
FUEL00192097,TRIP00070897,TRK00080,DRV00128,2024-07-01 20:00:00,Philadelphia,MN,183.4,3.928,720.4,FC586172
FUEL00192098,TRIP00014286,TRK00107,DRV00094,2022-07-03 20:00:00,Minneapolis,GA,97.3,4.794,466.46,FC937483
FUEL00192099,TRIP00040825,TRK00110,DRV00075,2023-06-10 17:00:00,Phoenix,NY,89.5,3.679,329.27,FC530454
FUEL00192100,TRIP00082445,TRK00001,DRV00054,2024-11-23 19:00:00,Las Vegas,MO,161.4,3.586,578.78,FC275923
FUEL00192101,TRIP00020867,TRK00053,DRV00100,2022-09-25 00:00:00,Seattle,NE,154.2,4.711,726.44,FC638566
FUEL00192102,TRIP00067282,TRK00015,DRV00017,2024-05-15 00:00:00,Houston,FL,50.1,3.514,176.05,FC411744
FUEL00192103,TRIP00067283,TRK00076,DRV00012,2024-05-15 02:00:00,Portland,FL,62.0,3.5,217.0,FC647517
FUEL00192104,TRIP00042182,TRK00041,DRV00070,2023-06-26 21:00:00,Atlanta,TX,55.7,4.164,231.93,FC533769
FUEL00192105,TRIP00027694,TRK00083,DRV00069,2022-12-21 08:00:00,Omaha,OH,91.9,3.435,315.68,FC637241
FUEL00192106,TRIP00044432,TRK00044,DRV00099,2023-07-26 13:00:00,Las Vegas,TN,160.1,4.177,668.74,FC370527
FUEL00192107,TRIP00012902,TRK00096,DRV00107,2022-06-16 01:00:00,Atlanta,UT,194.7,3.736,727.4,FC677112
